line_id,id,trans_id,img,type,line_nr,data,pts
4385,864,facs_63_roJq9_10,63,locations,4,p.42*,"55,1558 818,1558 818,2138 55,2138"
4386,864,facs_63_roJq9_10,63,locations,5,Poste da Roma à,"55,1558 818,1558 818,2138 55,2138"
4387,864,facs_63_roJq9_10,63,locations,6,Sabina sono,"55,1558 818,1558 818,2138 55,2138"
4388,865,facs_63_rmmAy_2,63,distances,1,p.5,"688,1708 927,1708 927,2130 688,2130"
4389,866,facs_63_rE3Hg_18,63,route-heading,1,Poste da Milano a Gratz,"905,142 1690,142 1690,328 905,328"
4390,866,facs_63_rE3Hg_18,63,route-heading,2,per altra via.,"905,142 1690,142 1690,328 905,328"
4391,867,facs_63_rHhsi_12,63,locations,1,Conviene andare à,"913,369 1572,369 1572,1558 913,1558"
4392,867,facs_63_rHhsi_12,63,locations,2,"Venetia, che so¬","913,369 1572,369 1572,1558 913,1558"
4393,867,facs_63_rHhsi_12,63,locations,3,no,"913,369 1572,369 1572,1558 913,1558"
4394,867,facs_63_rHhsi_12,63,locations,4,Poi imbarcatevi,"913,369 1572,369 1572,1558 913,1558"
4395,867,facs_63_rHhsi_12,63,locations,5,per Malghera,"913,369 1572,369 1572,1558 913,1558"
4396,867,facs_63_rHhsi_12,63,locations,6,a Treviso Città,"913,369 1572,369 1572,1558 913,1558"
4397,867,facs_63_rHhsi_12,63,locations,7,a Conian,"913,369 1572,369 1572,1558 913,1558"
4398,867,facs_63_rHhsi_12,63,locations,8,a Portia,"913,369 1572,369 1572,1558 913,1558"
4399,867,facs_63_rHhsi_12,63,locations,9,a Codrospo,"913,369 1572,369 1572,1558 913,1558"
4400,867,facs_63_rHhsi_12,63,locations,10,a Voltignano,"913,369 1572,369 1572,1558 913,1558"
4401,867,facs_63_rHhsi_12,63,locations,11,a Goritia Città,"913,369 1572,369 1572,1558 913,1558"
4402,867,facs_63_rHhsi_12,63,locations,12,Da questa Città à,"913,369 1572,369 1572,1558 913,1558"
4403,867,facs_63_rHhsi_12,63,locations,13,Gratz sono poste,"913,369 1572,369 1572,1558 913,1558"
4404,867,facs_63_rHhsi_12,63,locations,14,come si vederan¬,"913,369 1572,369 1572,1558 913,1558"
4405,867,facs_63_rHhsi_12,63,locations,15,no quà disopra,"913,369 1572,369 1572,1558 913,1558"
4406,868,facs_63_TextRegion_1601428268489_538,63,distances,1,p.18*,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4407,868,facs_63_TextRegion_1601428268489_538,63,distances,2,p.1,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4408,868,facs_63_TextRegion_1601428268489_538,63,distances,3,p.1*,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4409,868,facs_63_TextRegion_1601428268489_538,63,distances,4,p.2*,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4410,868,facs_63_TextRegion_1601428268489_538,63,distances,5,p.1,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4411,868,facs_63_TextRegion_1601428268489_538,63,distances,6,p.1,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4412,868,facs_63_TextRegion_1601428268489_538,63,distances,7,p.1,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4413,868,facs_63_TextRegion_1601428268489_538,63,distances,8,p.1,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4414,868,facs_63_TextRegion_1601428268489_538,63,distances,9,p.21,"1483,359 1739,359 1739,1265 1734,1541 1528,1541 1483,1265"
4415,869,facs_63_rBp0a_19,63,sum-distance,1,Poste 48*,"1306,1592 1743,1592 1743,1712 1306,1712"
4416,870,facs_63_rwf1n_15,63,route-heading,1,Poste da Venetia a Gori¬,"917,1703 1758,1703 1758,1981 917,1981"
4417,870,facs_63_rwf1n_15,63,route-heading,2,tia.,"917,1703 1758,1703 1758,1981 917,1981"
4418,871,facs_63_rovym_9,63,locations,1,a Malghera,"925,1964 1548,1964 1548,2220 925,2220"
4419,871,facs_63_rovym_9,63,locations,2,a Treviso Città,"925,1964 1548,1964 1548,2220 925,2220"
4420,872,facs_63_rVyLv_1,63,distances,1,p.1,"1495,1940 1780,1940 1780,2227 1495,2227"
4421,872,facs_63_rVyLv_1,63,distances,2,p.1*,"1495,1940 1780,1940 1780,2227 1495,2227"
4422,872,facs_63_rVyLv_1,63,distances,3,a Co¬,"1495,1940 1780,1940 1780,2227 1495,2227"
4423,873,facs_64_rMWjk_14,64,page-number,1,186,"141,9 641,9 641,147 141,147"
4424,874,facs_64_r2tfz_8,64,header,1,Libro Terzo.,"638,12 1598,12 1598,164 638,164"
4425,875,facs_64_rnwlV_13,64,locations,1,a Conian,"119,128 665,128 665,522 119,522"
4426,875,facs_64_rnwlV_13,64,locations,2,a Portia,"119,128 665,128 665,522 119,522"
4427,875,facs_64_rnwlV_13,64,locations,3,a Codrospo,"119,128 665,128 665,522 119,522"
4428,875,facs_64_rnwlV_13,64,locations,4,a Voltignano,"119,128 665,128 665,522 119,522"
4429,875,facs_64_rnwlV_13,64,locations,5,a Goritia,"119,128 665,128 665,522 119,522"
4430,876,facs_64_rj0q8_7,64,distances,1,p.2*,"768,140 966,140 966,541 768,541"
4431,876,facs_64_rj0q8_7,64,distances,2,p.1,"768,140 966,140 966,541 768,541"
4432,876,facs_64_rj0q8_7,64,distances,3,p.1,"768,140 966,140 966,541 768,541"
4433,876,facs_64_rj0q8_7,64,distances,4,p.1,"768,140 966,140 966,541 768,541"
4434,876,facs_64_rj0q8_7,64,distances,5,p.1,"768,140 966,140 966,541 768,541"
4435,877,facs_64_rOpmj_21,64,sum-distance,1,Poste 9,"222,582 976,582 976,749 222,749"
4436,878,facs_64_rjAGb_16,64,route-heading,1,Poste da Milano à Vien¬,"93,713 952,713 952,986 93,986"
4437,878,facs_64_rjAGb_16,64,route-heading,2,na d'Austria.,"93,713 952,713 952,986 93,986"
4438,879,facs_64_rE2Y9_10,64,locations,1,Milano Città,"119,979 784,979 784,1760 119,1760"
4439,879,facs_64_rE2Y9_10,64,locations,2,Andate a Trento il,"119,979 784,979 784,1760 119,1760"
4440,879,facs_64_rE2Y9_10,64,locations,3,cui camino l'ha¬,"119,979 784,979 784,1760 119,1760"
4441,879,facs_64_rE2Y9_10,64,locations,4,vete per partico¬,"119,979 784,979 784,1760 119,1760"
4442,879,facs_64_rE2Y9_10,64,locations,5,lare.,"119,979 784,979 784,1760 119,1760"
4443,879,facs_64_rE2Y9_10,64,locations,6,Poi da Trento an¬,"119,979 784,979 784,1760 119,1760"
4444,879,facs_64_rE2Y9_10,64,locations,7,"date a Vienna, che","119,979 784,979 784,1760 119,1760"
4445,879,facs_64_rE2Y9_10,64,locations,8,lo trouarete per,"119,979 784,979 784,1760 119,1760"
4446,879,facs_64_rE2Y9_10,64,locations,9,viaggio partico¬,"119,979 784,979 784,1760 119,1760"
4447,879,facs_64_rE2Y9_10,64,locations,10,lare,"119,979 784,979 784,1760 119,1760"
4448,880,facs_64_TextRegion_1601428346929_573,64,distances,1,p.16,"734,1221 923,1221 933,1670 933,1784 710,1784 710,1670"
4449,880,facs_64_TextRegion_1601428346929_573,64,distances,2,p. 39*,"734,1221 923,1221 933,1670 933,1784 710,1784 710,1670"
4450,881,facs_64_rXTcE_19,64,sum-distance,1,Poste 55*,"452,1827 938,1827 938,1944 452,1944"
4451,882,facs_64_rS6IY_17,64,route-heading,1,Poste da Milano à Vienna,"969,171 1770,171 1770,411 969,411"
4452,882,facs_64_rS6IY_17,64,route-heading,2,per Venetia.,"969,171 1770,171 1770,411 969,411"
4453,883,facs_64_r4A9K_11,64,locations,1,Da Milano à Vene,"959,423 1634,423 1634,909 959,909"
4454,883,facs_64_r4A9K_11,64,locations,2,tia,"959,423 1634,423 1634,909 959,909"
4455,883,facs_64_r4A9K_11,64,locations,3,Da Venetia à Viē¬,"959,423 1634,423 1634,909 959,909"
4456,883,facs_64_r4A9K_11,64,locations,4,na l'havete per,"959,423 1634,423 1634,909 959,909"
4457,883,facs_64_r4A9K_11,64,locations,5,Viaggio partico,"959,423 1634,423 1634,909 959,909"
4458,883,facs_64_r4A9K_11,64,locations,6,lare,"959,423 1634,423 1634,909 959,909"
4459,884,facs_64_r6hyO_6,64,distances,1,p.18,"1567,418 1802,418 1802,933 1567,933"
4460,884,facs_64_r6hyO_6,64,distances,2,p.37,"1567,418 1802,418 1802,933 1567,933"
4461,885,facs_64_rVJTy_20,64,sum-distance,1,Poste 55*,"1330,969 1790,969 1790,1141 1330,1141"
4462,886,facs_64_rvYUi_15,64,route-heading,1,Poste da Milano à Augu,"954,1124 1770,1124 1770,1358 954,1358"
4463,886,facs_64_rvYUi_15,64,route-heading,2,sta e Colonia.,"954,1124 1770,1124 1770,1358 954,1358"
4464,887,facs_64_rfown_9,64,locations,1,Milano Città,"971,1390 1629,1390 1629,2166 971,2166"
4465,887,facs_64_rfown_9,64,locations,2,Andate fino à Au¬,"971,1390 1629,1390 1629,2166 971,2166"
4466,887,facs_64_rfown_9,64,locations,3,"gusta, il cui viag¬","971,1390 1629,1390 1629,2166 971,2166"
4467,887,facs_64_rfown_9,64,locations,4,gio l'havete nel,"971,1390 1629,1390 1629,2166 971,2166"
4468,887,facs_64_rfown_9,64,locations,5,"primo, che dice","971,1390 1629,1390 1629,2166 971,2166"
4469,887,facs_64_rfown_9,64,locations,6,di Milano à Pra¬,"971,1390 1629,1390 1629,2166 971,2166"
4470,887,facs_64_rfown_9,64,locations,7,ga e sono,"971,1390 1629,1390 1629,2166 971,2166"
4471,887,facs_64_rfown_9,64,locations,8,Poi trovarete il,"971,1390 1629,1390 1629,2166 971,2166"
4472,887,facs_64_rfown_9,64,locations,9,"viaggio, che di¬","971,1390 1629,1390 1629,2166 971,2166"
4473,887,facs_64_rfown_9,64,locations,10,ce da Colonia à,"971,1390 1629,1390 1629,2166 971,2166"
4474,888,facs_64_rKDlR_3,64,distances,1,p.40,"1457,1409 1756,1409 1756,2236 1457,2236"
4475,888,facs_64_rKDlR_3,64,distances,2,Au¬,"1457,1409 1756,1409 1756,2236 1457,2236"
4476,889,facs_65_rYLko_13,65,page-number,1,187,"1423,41 1646,41 1646,171 1423,171"
4477,890,facs_65_rFPM5_7,65,header,1,Delle Poste.,"526,31 1488,31 1488,178 526,178"
4478,891,facs_65_r0xFS_12,65,locations,1,"Augusta, che so¬","64,152 701,152 701,333 64,333"
4479,891,facs_65_r0xFS_12,65,locations,2,no,"64,152 701,152 701,333 64,333"
4480,892,facs_65_r1LPN_5,65,distances,1,p.25,"670,195 871,195 871,338 670,338"
4481,893,facs_65_rAAs4_18,65,sum-distance,1,Poste 65*,"437,384 868,384 868,490 437,490"
4482,894,facs_65_rH4vA_15,65,route-heading,1,Poste da Milano à Colo¬,"21,466 871,466 871,657 21,657"
4483,894,facs_65_rH4vA_15,65,route-heading,2,nia per altra via.,"21,466 871,466 871,657 21,657"
4484,895,facs_65_rU6IC_10,65,locations,1,Andate ad Augu¬,"50,664 706,664 706,1247 50,1247"
4485,895,facs_65_rU6IC_10,65,locations,2,sta per la via di,"50,664 706,664 706,1247 50,1247"
4486,895,facs_65_rU6IC_10,65,locations,3,Chiavenna e Coi,"50,664 706,664 706,1247 50,1247"
4487,895,facs_65_rU6IC_10,65,locations,4,"ra, che sarà il se¬","50,664 706,664 706,1247 50,1247"
4488,895,facs_65_rU6IC_10,65,locations,5,guente,"50,664 706,664 706,1247 50,1247"
4489,895,facs_65_rU6IC_10,65,locations,6,Poi da Augusta a,"50,664 706,664 706,1247 50,1247"
4490,895,facs_65_rU6IC_10,65,locations,7,Colonia,"50,664 706,664 706,1247 50,1247"
4491,896,facs_65_rZkai_4,65,distances,1,p. 38*,"629,979 866,979 866,1262 629,1262"
4492,896,facs_65_rZkai_4,65,distances,2,p.25,"629,979 866,979 866,1262 629,1262"
4493,897,facs_65_r7Plu_17,65,sum-distance,1,Poste 63*,"433,1315 866,1315 866,1462 433,1462"
4494,898,facs_65_TextRegion_1601428477182_613,65,route-heading,1,Poste da Milano à Augu¬,"45,1455 890,1455 890,1757 45,1757"
4495,898,facs_65_TextRegion_1601428477182_613,65,route-heading,2,sta per Lindo è Coi¬,"45,1455 890,1455 890,1757 45,1757"
4496,898,facs_65_TextRegion_1601428477182_613,65,route-heading,3,ra.,"45,1455 890,1455 890,1757 45,1757"
4497,899,facs_65_TextRegion_1601428498744_618,65,route-heading,1,Milano Città,"45,1757 890,1757 890,1989 725,2214 55,2214 45,1989"
4498,899,facs_65_TextRegion_1601428498744_618,65,route-heading,2,a Barlassina,"45,1757 890,1757 890,1989 725,2214 55,2214 45,1989"
4499,899,facs_65_TextRegion_1601428498744_618,65,route-heading,3,a Como Città,"45,1757 890,1757 890,1989 725,2214 55,2214 45,1989"
4500,899,facs_65_TextRegion_1601428498744_618,65,route-heading,4,Imbarcatevi nel la,"45,1757 890,1757 890,1989 725,2214 55,2214 45,1989"
4501,899,facs_65_TextRegion_1601428498744_618,65,route-heading,5,go fino à Gerra,"45,1757 890,1757 890,1989 725,2214 55,2214 45,1989"
4502,900,facs_65_rcSQO_3,65,distances,1,p.1*,"670,1801 875,1801 875,2205 670,2205"
4503,900,facs_65_rcSQO_3,65,distances,2,p.1*,"670,1801 875,1801 875,2205 670,2205"
4504,900,facs_65_rcSQO_3,65,distances,3,p.5,"670,1801 875,1801 875,2205 670,2205"
4505,901,facs_65_rjkTW_11,65,locations,1,alla Barca,"863,169 1524,169 1524,1412 863,1412"
4506,901,facs_65_rjkTW_11,65,locations,2,a Chiavenna Cit¬,"863,169 1524,169 1524,1412 863,1412"
4507,901,facs_65_rjkTW_11,65,locations,3,tà,"863,169 1524,169 1524,1412 863,1412"
4508,901,facs_65_rjkTW_11,65,locations,4,a Clandelzino,"863,169 1524,169 1524,1412 863,1412"
4509,901,facs_65_rjkTW_11,65,locations,5,a Spluga monta¬,"863,169 1524,169 1524,1412 863,1412"
4510,901,facs_65_rjkTW_11,65,locations,6,gna,"863,169 1524,169 1524,1412 863,1412"
4511,901,facs_65_rjkTW_11,65,locations,7,a Tosana,"863,169 1524,169 1524,1412 863,1412"
4512,901,facs_65_rjkTW_11,65,locations,8,a Coira Città,"863,169 1524,169 1524,1412 863,1412"
4513,901,facs_65_rjkTW_11,65,locations,9,a Masfelt,"863,169 1524,169 1524,1412 863,1412"
4514,901,facs_65_rjkTW_11,65,locations,10,a San Pietro,"863,169 1524,169 1524,1412 863,1412"
4515,901,facs_65_rjkTW_11,65,locations,11,a Fossa,"863,169 1524,169 1524,1412 863,1412"
4516,901,facs_65_rjkTW_11,65,locations,12,Qui s'imbarca per,"863,169 1524,169 1524,1412 863,1412"
4517,901,facs_65_rjkTW_11,65,locations,13,Lindo,"863,169 1524,169 1524,1412 863,1412"
4518,901,facs_65_rjkTW_11,65,locations,14,a Orm Città,"863,169 1524,169 1524,1412 863,1412"
4519,901,facs_65_rjkTW_11,65,locations,15,a Caspergh,"863,169 1524,169 1524,1412 863,1412"
4520,901,facs_65_rjkTW_11,65,locations,16,a Augusta Città,"863,169 1524,169 1524,1412 863,1412"
4521,902,facs_65_rtls9_6,65,distances,1,p.1,"1457,157 1680,157 1680,1412 1457,1412"
4522,902,facs_65_rtls9_6,65,distances,2,p.1,"1457,157 1680,157 1680,1412 1457,1412"
4523,902,facs_65_rtls9_6,65,distances,3,p.1,"1457,157 1680,157 1680,1412 1457,1412"
4524,902,facs_65_rtls9_6,65,distances,4,p.3,"1457,157 1680,157 1680,1412 1457,1412"
4525,902,facs_65_rtls9_6,65,distances,5,p.3,"1457,157 1680,157 1680,1412 1457,1412"
4526,902,facs_65_rtls9_6,65,distances,6,p.3,"1457,157 1680,157 1680,1412 1457,1412"
4527,902,facs_65_rtls9_6,65,distances,7,p.2,"1457,157 1680,157 1680,1412 1457,1412"
4528,902,facs_65_rtls9_6,65,distances,8,p.2,"1457,157 1680,157 1680,1412 1457,1412"
4529,902,facs_65_rtls9_6,65,distances,9,p.1*,"1457,157 1680,157 1680,1412 1457,1412"
4530,902,facs_65_rtls9_6,65,distances,10,p.1,"1457,157 1680,157 1680,1412 1457,1412"
4531,902,facs_65_rtls9_6,65,distances,11,p.5,"1457,157 1680,157 1680,1412 1457,1412"
4532,902,facs_65_rtls9_6,65,distances,12,p.5,"1457,157 1680,157 1680,1412 1457,1412"
4533,902,facs_65_rtls9_6,65,distances,13,p.1,"1457,157 1680,157 1680,1412 1457,1412"
4534,903,facs_65_rkjg4_16,65,sum-distance,1,Poste 37*,"1304,1460 1694,1460 1694,1595 1304,1595"
4535,904,facs_65_TextRegion_1601428471161_608,65,route-heading,1,Poste da Milano à Augu¬,"890,1455 1680,1455 1680,1989 890,1989"
4536,904,facs_65_TextRegion_1601428471161_608,65,route-heading,2,"sta per altra via, senza","890,1455 1680,1455 1680,1989 890,1989"
4537,904,facs_65_TextRegion_1601428471161_608,65,route-heading,3,passare per li stati de,"890,1455 1680,1455 1680,1989 890,1989"
4538,904,facs_65_TextRegion_1601428471161_608,65,route-heading,4,"Sign Venctiani, e Gri-","890,1455 1680,1455 1680,1989 890,1989"
4539,904,facs_65_TextRegion_1601428471161_608,65,route-heading,5,gioni.,"890,1455 1680,1455 1680,1989 890,1989"
4540,905,facs_65_TextRegion_1601428525047_633,65,locations,1,Andate a Lucer¬,"892,2005 1512,2005 1512,2183 892,2183"
4541,905,facs_65_TextRegion_1601428525047_633,65,locations,2,na.,"892,2005 1512,2005 1512,2183 892,2183"
4542,906,facs_65_rQKlV_2,65,distances,1,p. 20,"1479,2072 1636,2072 1636,2166 1479,2166"
4543,907,facs_65_rzHEP_1,65,catch-word,1,Da,"993,2101 1744,2101 1744,2321 993,2321"
4544,908,facs_66_r0vs0_14,66,page-number,1,188,"141,21 765,21 765,157 141,157"
4545,909,facs_66_rolIR_7,66,header,1,Libro Terzo.,"720,24 1656,24 1656,169 720,169"
4546,910,facs_66_r2JHW_13,66,locations,1,Da Lucerna à Au¬,"126,140 892,140 892,336 126,336"
4547,910,facs_66_r2JHW_13,66,locations,2,gusta sono,"126,140 892,140 892,336 126,336"
4548,911,facs_66_rtRcU_5,66,distances,1,p.18,"753,171 957,171 957,338 753,338"
4549,912,facs_66_rWhkX_21,66,sum-distance,1,Poste 38,"581,369 971,369 971,640 581,640"
4550,913,facs_66_rq8Aw_17,66,route-heading,1,Poste da Milano a Dres¬,"131,548 933,548 933,744 131,744"
4551,913,facs_66_rq8Aw_17,66,route-heading,2,den Corte di Saxonia.,"131,548 933,548 933,744 131,744"
4552,914,facs_66_rSUrZ_11,66,locations,1,Da Milano andate,"117,698 828,698 828,1477 117,1477"
4553,914,facs_66_rSUrZ_11,66,locations,2,"à Augusta, il qual","117,698 828,698 828,1477 117,1477"
4554,914,facs_66_rSUrZ_11,66,locations,3,Viaggio havete,"117,698 828,698 828,1477 117,1477"
4555,914,facs_66_rSUrZ_11,66,locations,4,qua di sopra,"117,698 828,698 828,1477 117,1477"
4556,914,facs_66_rSUrZ_11,66,locations,5,D'Augusta à No¬,"117,698 828,698 828,1477 117,1477"
4557,914,facs_66_rSUrZ_11,66,locations,6,rimbergo,"117,698 828,698 828,1477 117,1477"
4558,914,facs_66_rSUrZ_11,66,locations,7,Poi da Norimber¬,"117,698 828,698 828,1477 117,1477"
4559,914,facs_66_rSUrZ_11,66,locations,8,go a Dresden vi,"117,698 828,698 828,1477 117,1477"
4560,914,facs_66_rSUrZ_11,66,locations,9,sono,"117,698 828,698 828,1477 117,1477"
4561,915,facs_66_rwKLm_4,66,distances,1,p.38,"758,824 969,824 969,1494 758,1494"
4562,915,facs_66_rwKLm_4,66,distances,2,p.10,"758,824 969,824 969,1494 758,1494"
4563,915,facs_66_rwKLm_4,66,distances,3,p.20,"758,824 969,824 969,1494 758,1494"
4564,916,facs_66_rxLj4_19,66,sum-distance,1,Poste 68,"490,1530 971,1530 971,1653 490,1653"
4565,917,facs_66_TextRegion_1601428636950_662,66,route-heading,1,Poste da Milano à Craco¬,"112,1620 984,1620 984,2028 112,2028"
4566,917,facs_66_TextRegion_1601428636950_662,66,route-heading,2,via Corte del Rè di,"112,1620 984,1620 984,2028 112,2028"
4567,917,facs_66_TextRegion_1601428636950_662,66,route-heading,3,Polonia.,"112,1620 984,1620 984,2028 112,2028"
4568,918,facs_66_TextRegion_1601428656895_674,66,locations,1,Da Milano andate à,"117,1990 944,1990 944,2263 117,2263"
4569,918,facs_66_TextRegion_1601428656895_674,66,locations,2,"Vienna d'Austria,","117,1990 944,1990 944,2263 117,2263"
4570,919,facs_66_rw5ma_12,66,locations,1,che le trovarete,"959,162 1672,162 1672,645 959,645"
4571,919,facs_66_rw5ma_12,66,locations,2,notato,"959,162 1672,162 1672,645 959,645"
4572,919,facs_66_rw5ma_12,66,locations,3,Da Vienna à Cra¬,"959,162 1672,162 1672,645 959,645"
4573,919,facs_66_rw5ma_12,66,locations,4,covia l'havete ꝑ,"959,162 1672,162 1672,645 959,645"
4574,919,facs_66_rw5ma_12,66,locations,5,un viaggio parti,"959,162 1672,162 1672,645 959,645"
4575,919,facs_66_rw5ma_12,66,locations,6,colare |& sono,"959,162 1672,162 1672,645 959,645"
4576,920,facs_66_rzqGX_6,66,distances,1,p.55,"1581,147 1818,147 1818,643 1581,643"
4577,920,facs_66_rzqGX_6,66,distances,2,p.40,"1581,147 1818,147 1818,643 1581,643"
4578,921,facs_66_rJ5Qc_20,66,sum-distance,1,Poste 95,"1419,684 1794,684 1794,807 1419,807"
4579,922,facs_66_rLSSc_16,66,route-heading,1,Poste da Milano à Lon¬,"954,788 1799,788 1799,1100 954,1100"
4580,922,facs_66_rLSSc_16,66,route-heading,2,dra d'Inghilterra.,"954,788 1799,788 1799,1100 954,1100"
4581,923,facs_66_rpzos_10,66,locations,1,Andate da Milano,"974,1078 1699,1078 1699,1726 974,1726"
4582,923,facs_66_rpzos_10,66,locations,2,a Bruseles di Fiā,"974,1078 1699,1078 1699,1726 974,1726"
4583,923,facs_66_rpzos_10,66,locations,3,dra,"974,1078 1699,1078 1699,1726 974,1726"
4584,923,facs_66_rpzos_10,66,locations,4,Da Bruseles à Lon,"974,1078 1699,1078 1699,1726 974,1726"
4585,923,facs_66_rpzos_10,66,locations,5,dra lo trovarete,"974,1078 1699,1078 1699,1726 974,1726"
4586,923,facs_66_rpzos_10,66,locations,6,der viaggio par¬,"974,1078 1699,1078 1699,1726 974,1726"
4587,923,facs_66_rpzos_10,66,locations,7,"ticolare, che so¬","974,1078 1699,1078 1699,1726 974,1726"
4588,923,facs_66_rpzos_10,66,locations,8,no,"974,1078 1699,1078 1699,1726 974,1726"
4589,924,facs_66_roUok_3,66,distances,1,p.66,"1567,1129 1816,1129 1816,1736 1567,1736"
4590,924,facs_66_roUok_3,66,distances,2,p.46,"1567,1129 1816,1129 1816,1736 1567,1736"
4591,925,facs_66_TextRegion_1601428731944_694,66,route-heading,1,Poste da Milano à Mona¬,"944,1900 1732,1900 1732,2030 944,2030"
4592,925,facs_66_TextRegion_1601428731944_694,66,route-heading,2,co corte di Baviera.,"944,1900 1732,1900 1732,2030 944,2030"
4593,926,facs_66_TextRegion_1601428731943_693,66,locations,1,Da Milano à In¬,"944,2030 1732,2030 1732,2263 944,2263"
4594,926,facs_66_TextRegion_1601428731943_693,66,locations,2,spruch sono,"944,2030 1732,2030 1732,2263 944,2263"
4595,927,facs_66_rsPbA_1,66,distances,1,p. 29,"1548,2043 1809,2043 1809,2239 1548,2239"
4596,928,facs_66_region_1601428777164_703,66,catch-word,1,D'In¬,"1444,2173 1762,2173 1762,2325 1444,2325"
4597,929,facs_66_TextRegion_1601428636950_661,66,sum-distance,1,Poste 112,"1319,1770 1780,1775 1782,1881 1321,1876"
4598,930,facs_67_rX7YV_14,67,page-number,1,189,"1420,86 1664,86 1664,185 1420,185"
4599,931,facs_67_rCV1C_8,67,header,1,Delle Poste.,"654,31 1345,31 1345,169 654,169"
4600,932,facs_67_rKNO7_13,67,locations,1,D'Inspruch à Mo¬,"60,142 731,142 731,323 60,323"
4601,932,facs_67_rKNO7_13,67,locations,2,naco,"60,142 731,142 731,323 60,323"
4602,933,facs_67_rN9hU_6,67,distances,1,p.9,"714,169 898,169 898,343 714,343"
